Name,Coordinates
Drymen to Rowardennan ,"[(-4.439598, 56.068419, 0.0), (-4.438568, 56.068557, 0.0), (-4.437814, 56.068718, 0.0), (-4.435561, 56.069054, 0.0), (-4.432842, 56.06943, 0.0), (-4.432621, 56.069881, 0.0), (-4.432583, 56.070738, 0.0), (-4.432604, 56.071068, 0.0), (-4.432514, 56.071389, 0.0), (-4.432541, 56.071832, 0.0), (-4.432535, 56.072028, 0.0), (-4.432396, 56.072155, 0.0), (-4.432352, 56.07263, 0.0), (-4.432272, 56.074293, 0.0), (-4.4322, 56.074603, 0.0), (-4.432125, 56.075471, 0.0), (-4.432261, 56.075861, 0.0), (-4.432217, 56.076346, 0.0), (-4.432128, 56.077266, 0.0), (-4.432783, 56.077718, 0.0), (-4.433186, 56.077957, 0.0), (-4.433433, 56.078076, 0.0), (-4.433841, 56.078398, 0.0), (-4.434169, 56.078629, 0.0), (-4.434579, 56.078916, 0.0), (-4.434958, 56.07915, 0.0), (-4.435341, 56.079369, 0.0), (-4.435796, 56.079855, 0.0), (-4.436238, 56.080136, 0.0), (-4.436421, 56.08041, 0.0), (-4.43649, 56.080508, 0.0), (-4.436568, 56.080686, 0.0), (-4.436672, 56.08088, 0.0), (-4.437037, 56.08111, 0.0), (-4.437276, 56.081673, 0.0), (-4.437611, 56.082439, 0.0), (-4.43765, 56.082642, 0.0), (-4.437805, 56.082811, 0.0), (-4.438267, 56.082987, 0.0), (-4.4392, 56.083344, 0.0), (-4.43962, 56.083442, 0.0), (-4.440013, 56.083537, 0.0), (-4.440518, 56.083641, 0.0), (-4.440969, 56.083776, 0.0), (-4.441378, 56.08383, 0.0), (-4.442009, 56.083879, 0.0), (-4.4422, 56.083892, 0.0), (-4.443672, 56.084388, 0.0), (-4.444154, 56.084277, 0.0), (-4.4445, 56.08447, 0.0), (-4.444742, 56.084642, 0.0), (-4.445175, 56.08462, 0.0), (-4.445533, 56.084631, 0.0), (-4.445736, 56.084666, 0.0), (-4.446655, 56.08489, 0.0), (-4.447208, 56.084994, 0.0), (-4.44792, 56.085165, 0.0), (-4.448795, 56.085282, 0.0), (-4.449217, 56.085253, 0.0), (-4.449566, 56.085225, 0.0), (-4.450125, 56.085317, 0.0), (-4.450475, 56.085378, 0.0), (-4.450833, 56.085427, 0.0), (-4.451725, 56.0855, 0.0), (-4.452504, 56.085634, 0.0), (-4.452749, 56.085625, 0.0), (-4.45327, 56.085515, 0.0), (-4.453982, 56.085329, 0.0), (-4.454419, 56.085242, 0.0), (-4.454807, 56.085245, 0.0), (-4.455191, 56.085196, 0.0), (-4.455521, 56.085061, 0.0), (-4.455744, 56.084833, 0.0), (-4.456147, 56.084503, 0.0), (-4.456675, 56.08438, 0.0), (-4.457068, 56.084383, 0.0), (-4.457575, 56.084452, 0.0), (-4.458081, 56.084517, 0.0), (-4.458513, 56.084471, 0.0), (-4.458846, 56.08436, 0.0), (-4.459213, 56.08442, 0.0), (-4.459654, 56.084505, 0.0), (-4.460056, 56.084515, 0.0), (-4.460421, 56.084471, 0.0), (-4.460595, 56.084362, 0.0), (-4.461045, 56.084409, 0.0), (-4.461383, 56.084505, 0.0), (-4.461649, 56.084624, 0.0), (-4.46201, 56.084782, 0.0), (-4.462633, 56.085007, 0.0), (-4.463029, 56.085143, 0.0), (-4.463857, 56.085405, 0.0), (-4.464665, 56.085626, 0.0), (-4.465361, 56.085829, 0.0), (-4.465813, 56.085975, 0.0), (-4.466171, 56.086091, 0.0), (-4.466435, 56.086179, 0.0), (-4.466964, 56.086385, 0.0), (-4.467624, 56.086599, 0.0), (-4.467984, 56.086757, 0.0), (-4.46841, 56.086898, 0.0), (-4.468845, 56.086935, 0.0), (-4.469568, 56.086978, 0.0), (-4.469899, 56.086986, 0.0), (-4.470167, 56.086971, 0.0), (-4.470643, 56.087642, 0.0), (-4.471024, 56.088119, 0.0), (-4.471733, 56.088827, 0.0), (-4.472121, 56.089119, 0.0), (-4.472835, 56.089504, 0.0), (-4.473339, 56.089547, 0.0), (-4.473913, 56.089575, 0.0), (-4.474321, 56.089598, 0.0), (-4.474706, 56.089629, 0.0), (-4.475034, 56.089658, 0.0), (-4.475237, 56.089654, 0.0), (-4.475611, 56.08974, 0.0), (-4.476568, 56.089978, 0.0), (-4.476995, 56.090039, 0.0), (-4.477463, 56.090039, 0.0), (-4.477834, 56.089994, 0.0), (-4.478131, 56.089978, 0.0), (-4.478487, 56.089962, 0.0), (-4.478787, 56.089981, 0.0), (-4.478915, 56.090005, 0.0), (-4.479346, 56.090097, 0.0), (-4.479962, 56.090141, 0.0), (-4.480332, 56.090072, 0.0), (-4.480758, 56.089954, 0.0), (-4.481193, 56.089885, 0.0), (-4.481647, 56.089763, 0.0), (-4.482355, 56.089594, 0.0), (-4.48285, 56.089543, 0.0), (-4.483321, 56.089399, 0.0), (-4.483965, 56.089665, 0.0), (-4.484103, 56.089796, 0.0), (-4.484351, 56.090214, 0.0), (-4.484405, 56.090471, 0.0), (-4.484483, 56.090868, 0.0), (-4.484525, 56.091201, 0.0), (-4.484526, 56.091396, 0.0), (-4.484493, 56.091548, 0.0), (-4.484511, 56.091691, 0.0), (-4.48484, 56.091793, 0.0), (-4.486086, 56.091933, 0.0), (-4.486348, 56.091989, 0.0), (-4.486461, 56.092028, 0.0), (-4.487322, 56.093084, 0.0), (-4.487917, 56.093711, 0.0), (-4.488155, 56.094264, 0.0), (-4.488259, 56.094447, 0.0), (-4.488283, 56.094472, 0.0), (-4.490077, 56.095216, 0.0), (-4.491309, 56.095665, 0.0), (-4.491795, 56.096517, 0.0), (-4.49186, 56.096768, 0.0), (-4.491865, 56.097418, 0.0), (-4.491847, 56.097985, 0.0), (-4.49184, 56.09845, 0.0), (-4.491747, 56.098931, 0.0), (-4.492103, 56.099305, 0.0), (-4.49321, 56.099728, 0.0), (-4.495779, 56.099898, 0.0), (-4.498957, 56.100263, 0.0), (-4.500191, 56.100444, 0.0), (-4.500687, 56.100288, 0.0), (-4.502429, 56.099462, 0.0), (-4.504549, 56.099222, 0.0), (-4.506178, 56.099235, 0.0), (-4.507907, 56.099533, 0.0), (-4.510049, 56.099505, 0.0), (-4.511423, 56.099765, 0.0), (-4.512192, 56.099901, 0.0), (-4.513211, 56.100138, 0.0), (-4.514471, 56.10031, 0.0), (-4.517413, 56.100902, 0.0), (-4.517538, 56.100732, 0.0), (-4.518139, 56.100796, 0.0), (-4.518734, 56.100769, 0.0), (-4.520547, 56.100277, 0.0), (-4.522107, 56.099653, 0.0), (-4.522828, 56.099047, 0.0), (-4.52465, 56.098282, 0.0), (-4.524982, 56.097972, 0.0), (-4.525748, 56.097653, 0.0), (-4.527623, 56.096856, 0.0), (-4.529552, 56.096161, 0.0), (-4.530008, 56.095578, 0.0), (-4.530793, 56.095138, 0.0), (-4.531645, 56.094893, 0.0), (-4.533484, 56.094385, 0.0), (-4.533968, 56.094164, 0.0), (-4.534277, 56.093681, 0.0), (-4.534747, 56.093515, 0.0), (-4.534911, 56.093033, 0.0), (-4.534851, 56.092748, 0.0), (-4.534391, 56.092729, 0.0), (-4.53394, 56.092495, 0.0), (-4.533442, 56.092262, 0.0), (-4.533475, 56.092013, 0.0), (-4.53302, 56.091837, 0.0), (-4.532669, 56.091545, 0.0), (-4.532312, 56.09116, 0.0), (-4.53255, 56.090856, 0.0), (-4.533429, 56.090189, 0.0), (-4.533621, 56.089996, 0.0), (-4.534777, 56.089427, 0.0), (-4.534845, 56.088971, 0.0), (-4.534917, 56.088917, 0.0), (-4.534957, 56.08869, 0.0), (-4.534983, 56.088514, 0.0), (-4.534973, 56.088369, 0.0), (-4.535106, 56.088207, 0.0), (-4.535302, 56.088033, 0.0), (-4.535365, 56.087866, 0.0), (-4.535298, 56.087692, 0.0), (-4.53518, 56.087591, 0.0), (-4.535042, 56.08745, 0.0), (-4.534919, 56.087267, 0.0), (-4.534894, 56.087164, 0.0), (-4.53494, 56.087019, 0.0), (-4.535003, 56.086863, 0.0), (-4.535599, 56.086943, 0.0), (-4.536103, 56.087026, 0.0), (-4.53649, 56.087028, 0.0), (-4.536888, 56.086896, 0.0), (-4.537244, 56.086703, 0.0), (-4.537561, 56.08648, 0.0), (-4.537696, 56.086281, 0.0), (-4.53774, 56.086115, 0.0), (-4.537808, 56.086021, 0.0), (-4.538103, 56.086025, 0.0), (-4.538186, 56.085879, 0.0), (-4.538252, 56.085764, 0.0), (-4.538381, 56.085762, 0.0), (-4.538565, 56.085758, 0.0), (-4.538911, 56.085689, 0.0), (-4.539234, 56.085538, 0.0), (-4.539263, 56.085424, 0.0), (-4.539082, 56.08519, 0.0), (-4.538955, 56.084945, 0.0), (-4.539, 56.08479, 0.0), (-4.539338, 56.084607, 0.0), (-4.539325, 56.084401, 0.0), (-4.539241, 56.084248, 0.0), (-4.540236, 56.084325, 0.0), (-4.541082, 56.084527, 0.0), (-4.541611, 56.084742, 0.0), (-4.542376, 56.084924, 0.0), (-4.54297, 56.084902, 0.0), (-4.543288, 56.084824, 0.0), (-4.544082, 56.08455, 0.0), (-4.544346, 56.084452, 0.0), (-4.544798, 56.084299, 0.0), (-4.545101, 56.084138, 0.0), (-4.545262, 56.084073, 0.0), (-4.545691, 56.084414, 0.0), (-4.546297, 56.08466, 0.0), (-4.546733, 56.084836, 0.0), (-4.547321, 56.08535, 0.0), (-4.547674, 56.085663, 0.0), (-4.547893, 56.085916, 0.0), (-4.548058, 56.086181, 0.0), (-4.548283, 56.086517, 0.0), (-4.548298, 56.086744, 0.0), (-4.548199, 56.086921, 0.0), (-4.547873, 56.087278, 0.0), (-4.547582, 56.087635, 0.0), (-4.54763, 56.088078, 0.0), (-4.547904, 56.088588, 0.0), (-4.548256, 56.0889, 0.0), (-4.548851, 56.089239, 0.0), (-4.549922, 56.089537, 0.0), (-4.550667, 56.089635, 0.0), (-4.550908, 56.089661, 0.0), (-4.551291, 56.089859, 0.0), (-4.551753, 56.090149, 0.0), (-4.552593, 56.090585, 0.0), (-4.553263, 56.091016, 0.0), (-4.554049, 56.091216, 0.0), (-4.55498, 56.091413, 0.0), (-4.555961, 56.091636, 0.0), (-4.556699, 56.091837, 0.0), (-4.557247, 56.092095, 0.0), (-4.557553, 56.092332, 0.0), (-4.557376, 56.092579, 0.0), (-4.557102, 56.092827, 0.0), (-4.556691, 56.093187, 0.0), (-4.556574, 56.093594, 0.0), (-4.556538, 56.094029, 0.0), (-4.5563, 56.094572, 0.0), (-4.556177, 56.094899, 0.0), (-4.55592, 56.09539, 0.0), (-4.556103, 56.095786, 0.0), (-4.556059, 56.096044, 0.0), (-4.556093, 56.096557, 0.0), (-4.555792, 56.097112, 0.0), (-4.555918, 56.097504, 0.0), (-4.556178, 56.098217, 0.0), (-4.556609, 56.098555, 0.0), (-4.557058, 56.098894, 0.0), (-4.558339, 56.099458, 0.0), (-4.560248, 56.100035, 0.0), (-4.561342, 56.100355, 0.0), (-4.563239, 56.1014, 0.0), (-4.563514, 56.101664, 0.0), (-4.564031, 56.102178, 0.0), (-4.564841, 56.102716, 0.0), (-4.565612, 56.103248, 0.0), (-4.566924, 56.104078, 0.0), (-4.567842, 56.104737, 0.0), (-4.568045, 56.104944, 0.0), (-4.568347, 56.105331, 0.0), (-4.568591, 56.105619, 0.0), (-4.568705, 56.10573, 0.0), (-4.570721, 56.105627, 0.0), (-4.572425, 56.105381, 0.0), (-4.572784, 56.105329, 0.0), (-4.573813, 56.105137, 0.0), (-4.574889, 56.105271, 0.0), (-4.575607, 56.105369, 0.0), (-4.576135, 56.105671, 0.0), (-4.576544, 56.106088, 0.0), (-4.576706, 56.10661, 0.0), (-4.577093, 56.107084, 0.0), (-4.577782, 56.10751, 0.0), (-4.578081, 56.107802, 0.0), (-4.578162, 56.108254, 0.0), (-4.577943, 56.109153, 0.0), (-4.577955, 56.109721, 0.0), (-4.578017, 56.110034, 0.0), (-4.577963, 56.110472, 0.0), (-4.577875, 56.110566, 0.0), (-4.578226, 56.110765, 0.0), (-4.578767, 56.111062, 0.0), (-4.579772, 56.111667, 0.0), (-4.579949, 56.111774, 0.0), (-4.580299, 56.111955, 0.0), (-4.581098, 56.112435, 0.0), (-4.581705, 56.1128, 0.0), (-4.582077, 56.113036, 0.0), (-4.583397, 56.113431, 0.0), (-4.583999, 56.113625, 0.0), (-4.584508, 56.113906, 0.0), (-4.585087, 56.114305, 0.0), (-4.5855, 56.114519, 0.0), (-4.585691, 56.115081, 0.0), (-4.585915, 56.115676, 0.0), (-4.586154, 56.116031, 0.0), (-4.5876, 56.117453, 0.0), (-4.587954, 56.117724, 0.0), (-4.58905, 56.118506, 0.0), (-4.590112, 56.119255, 0.0), (-4.590324, 56.119396, 0.0), (-4.590847, 56.119777, 0.0), (-4.591456, 56.120354, 0.0), (-4.591785, 56.120685, 0.0), (-4.592158, 56.121043, 0.0), (-4.592473, 56.120974, 0.0), (-4.592898, 56.120814, 0.0), (-4.593303, 56.120667, 0.0), (-4.593917, 56.120538, 0.0), (-4.594387, 56.120424, 0.0), (-4.594898, 56.120309, 0.0), (-4.59526, 56.120139, 0.0), (-4.595548, 56.120109, 0.0), (-4.595988, 56.120158, 0.0), (-4.596208, 56.120351, 0.0), (-4.596303, 56.120523, 0.0), (-4.596562, 56.120668, 0.0), (-4.596821, 56.120813, 0.0), (-4.597082, 56.120993, 0.0), (-4.597133, 56.121143, 0.0), (-4.597112, 56.121332, 0.0), (-4.597944, 56.121485, 0.0), (-4.598082, 56.121834, 0.0), (-4.59832, 56.122256, 0.0), (-4.599387, 56.122777, 0.0), (-4.599839, 56.12297, 0.0), (-4.600216, 56.123176, 0.0), (-4.600703, 56.123315, 0.0), (-4.601004, 56.123533, 0.0), (-4.60149, 56.12365, 0.0), (-4.601851, 56.123534, 0.0), (-4.601944, 56.123534, 0.0), (-4.602467, 56.123493, 0.0), (-4.603312, 56.123761, 0.0), (-4.603916, 56.123941, 0.0), (-4.604216, 56.124148, 0.0), (-4.604577, 56.124674, 0.0), (-4.604857, 56.125148, 0.0), (-4.604959, 56.125519, 0.0), (-4.60543, 56.125989, 0.0), (-4.605834, 56.126322, 0.0), (-4.606259, 56.126676, 0.0), (-4.607021, 56.126823, 0.0), (-4.607118, 56.126879, 0.0), (-4.607219, 56.126936, 0.0), (-4.607578, 56.127033, 0.0), (-4.608125, 56.127137, 0.0), (-4.608444, 56.127247, 0.0), (-4.608535, 56.127406, 0.0), (-4.610208, 56.127158, 0.0), (-4.611156, 56.127063, 0.0), (-4.611638, 56.127128, 0.0), (-4.611692, 56.12735, 0.0), (-4.611746, 56.127584, 0.0), (-4.611991, 56.127824, 0.0), (-4.612466, 56.12806, 0.0), (-4.612764, 56.128281, 0.0), (-4.613462, 56.128466, 0.0), (-4.614084, 56.128417, 0.0), (-4.614123, 56.128384, 0.0), (-4.615527, 56.128411, 0.0), (-4.616074, 56.128602, 0.0), (-4.61644, 56.128925, 0.0), (-4.616641, 56.12907, 0.0), (-4.617455, 56.128957, 0.0), (-4.617904, 56.128819, 0.0), (-4.618264, 56.12878, 0.0), (-4.618616, 56.1289, 0.0), (-4.619159, 56.128729, 0.0), (-4.61985, 56.128778, 0.0), (-4.620652, 56.12906, 0.0), (-4.620989, 56.129244, 0.0), (-4.621181, 56.129528, 0.0), (-4.621672, 56.129731, 0.0), (-4.622058, 56.130065, 0.0), (-4.622258, 56.130487, 0.0), (-4.622011, 56.13078, 0.0), (-4.622465, 56.131272, 0.0), (-4.622761, 56.131693, 0.0), (-4.62249, 56.1322, 0.0), (-4.622657, 56.13242, 0.0), (-4.623049, 56.132561, 0.0), (-4.623666, 56.132367, 0.0), (-4.624239, 56.132355, 0.0), (-4.624434, 56.132425, 0.0), (-4.624899, 56.132799, 0.0), (-4.625441, 56.13346, 0.0), (-4.625692, 56.133775, 0.0), (-4.62552, 56.134056, 0.0), (-4.625576, 56.134321, 0.0), (-4.626122, 56.134758, 0.0), (-4.626382, 56.134923, 0.0), (-4.626491, 56.135134, 0.0), (-4.626813, 56.135372, 0.0), (-4.627265, 56.135683, 0.0), (-4.627181, 56.135995, 0.0), (-4.627213, 56.136469, 0.0), (-4.627402, 56.136655, 0.0), (-4.627647, 56.136963, 0.0), (-4.627776, 56.137211, 0.0), (-4.62798, 56.137376, 0.0), (-4.628376, 56.137547, 0.0), (-4.628594, 56.137686, 0.0), (-4.628914, 56.137911, 0.0), (-4.629103, 56.138095, 0.0), (-4.629434, 56.138249, 0.0), (-4.629635, 56.13837, 0.0), (-4.629666, 56.138387, 0.0), (-4.62997, 56.138794, 0.0), (-4.630237, 56.139066, 0.0), (-4.63044, 56.139232, 0.0), (-4.63137, 56.139148, 0.0), (-4.631905, 56.139137, 0.0), (-4.632311, 56.139213, 0.0), (-4.632714, 56.139514, 0.0), (-4.632884, 56.139767, 0.0), (-4.632771, 56.140068, 0.0), (-4.632696, 56.140368, 0.0), (-4.632856, 56.140749, 0.0), (-4.633175, 56.141005, 0.0), (-4.633489, 56.140979, 0.0), (-4.634259, 56.141335, 0.0), (-4.634863, 56.141563, 0.0), (-4.635464, 56.14161, 0.0), (-4.635883, 56.141382, 0.0), (-4.636463, 56.141245, 0.0), (-4.637137, 56.141884, 0.0), (-4.637175, 56.142161, 0.0), (-4.63756, 56.14275, 0.0), (-4.638248, 56.143034, 0.0), (-4.638332, 56.143427, 0.0), (-4.638649, 56.143591, 0.0), (-4.638496, 56.143861, 0.0), (-4.638896, 56.14413, 0.0), (-4.639644, 56.144445, 0.0), (-4.640409, 56.145292, 0.0), (-4.640067, 56.145598, 0.0), (-4.639652, 56.145949, 0.0), (-4.639668, 56.146471, 0.0), (-4.639582, 56.146889, 0.0), (-4.639418, 56.147277, 0.0), (-4.639404, 56.147528, 0.0), (-4.639099, 56.147658, 0.0), (-4.639104, 56.147977, 0.0), (-4.639286, 56.148129, 0.0), (-4.639479, 56.148294, 0.0), (-4.639762, 56.14845, 0.0), (-4.640137, 56.148635, 0.0), (-4.640562, 56.148859, 0.0), (-4.640862, 56.149014, 0.0), (-4.641191, 56.149454, 0.0), (-4.641498, 56.149798, 0.0), (-4.641899, 56.150286, 0.0), (-4.641876, 56.150495, 0.0), (-4.641823, 56.150817, 0.0), (-4.641841, 56.151196, 0.0), (-4.642018, 56.151534, 0.0), (-4.642092, 56.151721, 0.0), (-4.641973, 56.151933, 0.0)]"
